generation,energy
337,6.29057e-11
338,6.33452e-11
339,6.31594e-11
340,6.31777e-11
341,6.25622e-11
342,6.29944e-11
343,6.29622e-11
344,6.2683e-11
345,6.31795e-11
346,6.34492e-11
347,6.21496e-11
348,6.33705e-11
349,6.36985e-11
350,6.38434e-11
351,6.41608e-11
352,6.36484e-11
353,6.36695e-11
354,6.35026e-11
355,6.38531e-11
356,6.36767e-11
357,6.3839e-11
358,6.50461e-11
359,6.48759e-11
360,6.32306e-11
361,6.37854e-11
362,6.41872e-11
363,6.357e-11
364,6.39398e-11
365,6.32404e-11
366,6.3595e-11
367,6.47118e-11
368,6.43168e-11
369,6.40184e-11
370,6.41682e-11
371,6.42201e-11
372,6.38594e-11
373,6.22062e-11
374,6.19472e-11
375,6.29147e-11
376,6.43767e-11
377,6.33461e-11
378,6.27966e-11
379,6.17355e-11
380,6.24581e-11
381,6.28087e-11
382,6.21489e-11
383,6.21889e-11
384,6.25101e-11
385,6.23711e-11
386,6.23775e-11
387,6.14953e-11
388,6.16118e-11
389,6.18244e-11
390,6.19356e-11
391,6.09375e-11
392,6.13673e-11
393,6.13272e-11
394,6.11551e-11
395,6.18694e-11
396,6.11265e-11
397,6.13956e-11
398,6.14793e-11
399,6.10702e-11
400,6.01634e-11
401,6.00174e-11
402,6.13124e-11
403,5.99219e-11
404,6.05871e-11
405,6.02302e-11
406,6.10031e-11
407,6.0583e-11
408,6.17387e-11
409,5.9967e-11
410,6.11458e-11
411,6.05343e-11
412,6.09606e-11
413,6.12157e-11
414,6.0954e-11
415,6.16923e-11
416,6.15764e-11
417,6.16902e-11
418,6.11233e-11
419,6.06307e-11
420,6.18398e-11
421,6.14255e-11
422,6.18629e-11
423,6.0754e-11
424,6.22008e-11
425,6.05562e-11
426,6.26557e-11
427,6.14579e-11
428,6.2563e-11
429,6.20258e-11
430,6.1988e-11
431,6.26044e-11
432,6.30247e-11
433,6.26495e-11
434,6.27275e-11
435,6.47715e-11
436,6.34231e-11
437,6.22707e-11
438,6.25896e-11
439,6.3937e-11
440,6.52947e-11
441,6.43199e-11
442,6.3659e-11
443,6.3581e-11
444,6.4058e-11
445,6.52263e-11
446,6.54337e-11
447,6.559e-11
448,6.51588e-11
449,6.51415e-11
450,6.52088e-11
451,6.55051e-11
452,6.51819e-11
453,6.44116e-11
454,6.41871e-11
455,6.44782e-11
456,6.48157e-11
457,6.51625e-11
458,6.49595e-11
459,6.59566e-11
460,6.52838e-11
461,6.51406e-11
462,6.58462e-11
463,6.58006e-11
464,6.71716e-11
465,6.53335e-11
466,6.42445e-11
467,6.47632e-11
468,6.40777e-11
469,6.38356e-11
470,6.44457e-11
471,6.38773e-11
472,6.35204e-11
473,6.34282e-11
474,6.2761e-11
475,6.23203e-11
476,6.19577e-11
477,6.23465e-11
478,6.14014e-11
479,6.161e-11
480,6.17747e-11
481,6.16878e-11
482,6.11878e-11
483,6.08541e-11
484,6.00372e-11
485,5.96744e-11
486,6.03704e-11
487,6.00266e-11
488,5.97659e-11
489,5.94605e-11
490,5.90295e-11
491,5.91725e-11
492,5.92886e-11
493,5.90588e-11
494,5.91639e-11
495,5.92593e-11
496,5.92992e-11
497,5.91056e-11
498,5.89465e-11
499,5.88843e-11
500,5.92551e-11
501,5.87198e-11
502,5.89355e-11
503,5.88439e-11
504,5.90949e-11
505,5.88201e-11
506,5.89379e-11
507,5.8858e-11
508,5.87817e-11
509,5.89108e-11
510,5.87558e-11
511,5.87126e-11
512,5.87404e-11
513,5.87689e-11
514,5.85974e-11
515,5.8532e-11
516,5.85133e-11
517,5.83843e-11
518,5.85346e-11
519,5.84216e-11
520,5.85464e-11
521,5.85964e-11
522,5.85596e-11
523,5.85103e-11
524,5.84787e-11
525,5.87419e-11
526,5.84199e-11
527,5.87981e-11
528,5.85627e-11
529,5.88006e-11
530,5.85513e-11
531,5.87292e-11
532,5.86287e-11
533,5.9075e-11
534,5.87709e-11
535,5.85412e-11
536,5.84464e-11
537,5.8476e-11
538,5.87774e-11
539,5.85827e-11
540,5.84575e-11
541,5.84084e-11
542,5.84617e-11
543,5.79939e-11
544,5.84517e-11
545,5.82422e-11
546,5.86722e-11
547,5.83751e-11
548,5.84244e-11
549,5.83681e-11
550,5.847e-11
551,5.85281e-11
552,5.83819e-11
553,5.84062e-11
554,5.84438e-11
555,5.83732e-11
556,5.89379e-11
557,5.83884e-11
558,5.82197e-11
559,5.81705e-11
560,5.8175e-11
561,5.88717e-11
562,5.82239e-11
563,5.83709e-11
564,5.87445e-11
565,5.85106e-11
566,5.87927e-11
567,5.86934e-11
568,5.84995e-11
569,5.88824e-11
570,5.90776e-11
571,5.88537e-11
572,5.89951e-11
573,5.8594e-11
574,5.83428e-11
575,5.83544e-11
576,5.83806e-11
577,5.87014e-11
578,5.915e-11
579,5.8757e-11
580,5.87102e-11
581,5.95549e-11
582,5.91349e-11
583,5.9158e-11
584,5.90651e-11
585,5.952e-11
586,5.9237e-11
587,5.98907e-11
588,6.07134e-11
589,6.07492e-11
590,6.03953e-11
591,6.03102e-11
592,6.08145e-11
593,6.12113e-11
594,6.1463e-11
595,6.19716e-11
596,6.03227e-11
597,6.13043e-11
598,6.22644e-11
599,6.25992e-11
600,6.30453e-11
601,6.21767e-11
602,6.216e-11
603,6.23939e-11
604,6.24342e-11
605,6.32717e-11
606,6.30992e-11
607,6.30019e-11
608,6.33013e-11
609,6.25466e-11
610,6.31839e-11
611,6.34244e-11
612,6.23992e-11
613,6.32725e-11
614,6.30182e-11
615,6.52445e-11
616,6.27209e-11
617,6.40574e-11
618,6.42218e-11
619,6.53923e-11
620,6.49497e-11
621,6.50809e-11
622,6.50993e-11
623,6.40826e-11
624,6.48755e-11
625,6.31618e-11
626,6.42658e-11
627,6.41312e-11
628,6.47546e-11
629,6.42513e-11
630,6.44817e-11
631,6.4708e-11
632,6.36593e-11
633,6.42136e-11
634,6.43703e-11
635,6.28115e-11
636,6.35721e-11
637,6.37687e-11
638,6.39347e-11
639,6.43085e-11
640,6.26261e-11
641,6.37962e-11
642,6.25756e-11
643,6.24677e-11
644,6.28008e-11
645,6.29952e-11
646,6.25198e-11
647,6.36472e-11
648,6.30462e-11
649,6.34392e-11
650,6.4586e-11
651,6.48856e-11
652,6.44042e-11
653,6.37297e-11
654,6.42738e-11
655,6.33296e-11
656,6.44726e-11
657,6.35623e-11
658,6.30459e-11
659,6.33392e-11
660,6.3634e-11
661,6.35594e-11
662,6.44299e-11
663,6.39267e-11
664,6.40905e-11
665,6.39315e-11
666,6.34428e-11
667,6.31272e-11
668,6.32105e-11
669,6.24716e-11
670,6.32382e-11
671,6.27378e-11
672,6.28068e-11
673,6.29132e-11
674,6.28586e-11
675,6.31524e-11
676,6.25279e-11
677,6.22453e-11
678,6.20725e-11
679,6.26216e-11
680,6.18476e-11
681,6.19689e-11
682,6.16824e-11
683,6.25858e-11
684,6.17429e-11
685,6.17187e-11
686,6.16663e-11
687,6.11717e-11
688,6.13317e-11
689,6.10952e-11
690,5.98746e-11
691,6.0134e-11
692,6.04084e-11
693,5.98652e-11
694,6.09778e-11
695,6.07717e-11
696,6.089e-11
697,6.07658e-11
698,6.06309e-11
699,6.10477e-11
700,6.02327e-11
701,6.08085e-11
702,6.04527e-11
703,6.03371e-11
704,6.02094e-11
705,6.01663e-11
706,6.02735e-11
707,6.01143e-11
708,6.0226e-11
709,6.01579e-11
710,6.02285e-11
711,6.02347e-11
712,6.06594e-11
713,6.06933e-11
714,6.07691e-11
715,6.03513e-11
716,6.06743e-11
717,6.06719e-11
718,6.08595e-11
719,6.07147e-11
720,6.03856e-11
721,6.15777e-11
722,6.11075e-11
723,6.06679e-11
724,6.02022e-11
725,6.0456e-11
726,6.01437e-11
727,6.01065e-11
728,6.00563e-11
729,5.99942e-11
730,6.02396e-11
731,5.96219e-11
732,5.94125e-11
733,5.95899e-11
734,5.88826e-11
735,5.93017e-11
736,5.88103e-11
737,5.88292e-11
738,5.89095e-11
739,5.90375e-11
740,5.87561e-11
741,5.90327e-11
742,5.89086e-11
743,5.8528e-11
744,5.8816e-11
745,5.87754e-11
746,5.80546e-11
747,5.83919e-11
748,5.79507e-11
749,5.81378e-11
750,5.8296e-11
751,5.81389e-11
752,5.7932e-11
753,5.85132e-11
754,5.82154e-11
755,5.823e-11
756,5.83311e-11
757,5.82384e-11
758,5.7832e-11
759,5.80012e-11
760,5.77336e-11
761,5.77929e-11
762,5.7893e-11
763,5.82769e-11
764,5.81601e-11
765,5.81704e-11
766,5.8523e-11
767,5.81804e-11
768,5.75695e-11
769,5.75752e-11
770,5.78545e-11
771,5.79276e-11
772,5.76147e-11
773,5.78755e-11
774,5.80149e-11
775,5.78727e-11
776,5.8023e-11
777,5.79013e-11
778,5.78567e-11
779,5.76132e-11
780,5.84243e-11
781,5.84713e-11
782,5.89693e-11
783,5.85947e-11
784,5.86491e-11
785,5.82663e-11
786,5.86057e-11
787,5.88673e-11
788,5.938e-11
789,5.96545e-11
790,5.88715e-11
791,6.00199e-11
792,5.92428e-11
793,5.86417e-11
794,5.83428e-11
795,5.97061e-11
796,5.98769e-11
797,6.05844e-11
798,6.05993e-11
799,6.00285e-11
800,6.05296e-11
801,6.25992e-11
802,6.17929e-11
803,6.10317e-11
804,6.1148e-11
805,6.10005e-11
806,6.07472e-11
807,6.08806e-11
808,6.08197e-11
809,6.10627e-11
810,6.08501e-11
811,6.07115e-11
812,6.04946e-11
813,6.02791e-11
814,6.08861e-11
815,6.05258e-11
816,6.09766e-11
817,6.0327e-11
818,6.05735e-11
819,6.1106e-11
820,6.09468e-11
821,6.10544e-11
822,6.02072e-11
823,6.0256e-11
824,5.98751e-11
825,6.09884e-11
826,6.11716e-11
827,6.17899e-11
828,6.06364e-11
829,6.18459e-11
830,6.08889e-11
831,6.08557e-11
832,6.06461e-11
833,6.09378e-11
834,6.07012e-11
835,6.02959e-11
836,6.0744e-11
837,5.98138e-11
838,6.06662e-11
839,6.0762e-11
840,5.95398e-11
841,6.03451e-11
842,5.99018e-11
843,5.97675e-11
844,6.00058e-11
845,5.99264e-11
846,5.95875e-11
847,5.99638e-11
848,6.03736e-11
849,6.01801e-11
850,5.95424e-11
851,5.98322e-11
852,5.98905e-11
853,5.97616e-11
854,5.98086e-11
855,5.97478e-11
856,5.99216e-11
857,5.99883e-11
858,5.99337e-11
859,5.95555e-11
860,5.96545e-11
861,6.01363e-11
862,5.97166e-11
863,6.05953e-11
864,6.04738e-11
865,6.01014e-11
866,5.99792e-11
867,5.87672e-11
868,5.90185e-11
869,5.92104e-11
870,5.8913e-11
871,5.93908e-11
872,5.89553e-11
873,5.94822e-11
874,5.84029e-11
875,5.88884e-11
876,5.86503e-11
877,5.83657e-11
878,5.80747e-11
879,5.81505e-11
880,5.81324e-11
881,5.8138e-11
882,5.7879e-11
883,5.79735e-11
884,5.82291e-11
885,5.80062e-11
886,5.83233e-11
887,5.80065e-11
888,5.82785e-11
889,5.8285e-11
890,5.86712e-11
891,5.8318e-11
892,5.84867e-11
893,5.83831e-11
894,5.78929e-11
895,5.82394e-11
896,5.85099e-11
897,5.85565e-11
898,5.86114e-11
899,5.8002e-11
900,5.81745e-11
901,5.87633e-11
902,5.84138e-11
903,5.89512e-11
904,5.87501e-11
905,5.89101e-11
906,5.98099e-11
907,5.88768e-11
908,6.03855e-11
909,6.01303e-11
910,5.98904e-11
911,5.91736e-11
912,5.84737e-11
913,5.95146e-11
914,5.91898e-11
915,5.90965e-11
916,6.01049e-11
917,5.88285e-11
918,5.80032e-11
919,5.89536e-11
920,5.90177e-11
921,5.84905e-11
922,5.82624e-11
923,5.84497e-11
924,5.84193e-11
925,5.85991e-11
926,5.80623e-11
927,5.85742e-11
928,5.89041e-11
929,5.78264e-11
930,5.811e-11
931,5.83163e-11
932,5.853e-11
933,5.805e-11
934,5.81627e-11
935,5.79319e-11
936,5.79602e-11
937,5.83035e-11
938,5.82417e-11
939,5.80381e-11
940,5.79234e-11
941,5.80554e-11
942,5.8021e-11
943,5.80358e-11
944,5.78148e-11
945,5.76948e-11
946,5.80574e-11
947,5.80772e-11
948,5.73448e-11
949,5.75008e-11
950,5.76089e-11
951,5.80572e-11
952,5.784e-11
953,5.79391e-11
954,5.83989e-11
955,5.8729e-11
956,5.85221e-11
957,5.8866e-11
958,5.87752e-11
959,5.91934e-11
960,5.90548e-11
961,5.82185e-11
962,5.88873e-11
963,5.90406e-11
964,5.84492e-11
965,5.82329e-11
966,5.85921e-11
967,5.84018e-11
968,5.79881e-11
969,5.80457e-11
970,5.73019e-11
971,5.80624e-11
972,5.85012e-11
973,5.86063e-11
974,5.80386e-11
975,5.89278e-11
976,5.91366e-11
977,5.90562e-11
978,5.81628e-11
979,5.85653e-11
980,5.8649e-11
981,5.869e-11
982,5.84572e-11
983,5.85645e-11
984,5.87902e-11
985,5.87409e-11
986,5.88174e-11
987,5.86615e-11
988,5.84816e-11
989,5.82081e-11
990,5.81504e-11
991,5.8445e-11
992,5.91225e-11
993,5.87338e-11
994,5.87382e-11
995,5.93771e-11
996,5.94463e-11
997,6.05596e-11
998,5.84474e-11
999,5.94909e-11
1000,5.92689e-11
